seed,binary codification,max layers,max convs per layer,layers,training secs,epochs,loss,iou,dice,dice crossentropy,accuracy
101,AA2UIAHMVSQ2LAAG4FCUA7CI66ZCTKQAMGIAC5Y_192,4,2,4,2071.028267724,15,0.0694270300865173,0.9305729699134828,0.9639347183704376,0.7078227543830872,0.9756336212158204
102,AAAAAAAAAAAAAAAAACZUKUADPS3GMH5GNCIADMI_192,4,2,2,466.1588397730002,15,0.797411459684372,0.202588540315628,0.3364422607421875,0.1966034162044525,0.1957109069824218
103,NR7ROEOAYABQNFV7VAAFBF6ZWSABQG5I4I7AKEA_192,4,2,4,556.1532934099996,15,0.0275915741920471,0.9724084258079528,0.9860071468353272,0.7357629990577698,0.9834127807617188
104,AAAAAAAAAAAAAAAAAAAGLUAAQMAAPP6BPKSBGMQ_192,4,2,2,500.5436968449994,15,0.0995870697498321,0.9004129302501679,0.9473951530456542,0.7035282015800476,0.969493408203125
105,6APXZEZBL2TGLAA64PD6CX6X3S7N4CUINBCHBMA_192,4,2,4,1092.7041125639998,15,0.0254716718196868,0.9745283281803132,0.9870972573757172,0.7398076736927033,0.9837218475341796
106,D4YGYADF5WR6TAAEXQAHLUAASEPGVY7KMJDATHA_192,4,2,4,99.849509443,15,0.4215529417991638,0.5784470582008362,0.7320324373245239,0.5231318092346191,0.8752487182617188
107,AAAAAAAAAAAAAAAAAMJUYV6DS4AALYQAGIQAGAY_192,4,2,2,359.1448255140004,15,0.1788379991054535,0.8211620008945465,0.9010582101345064,0.6730668354034424,0.9521894073486328
108,AAAAAAAAAAAAAAAAAAAOLNQZQIAAYYT36JIAC5Y_192,4,2,2,685.217804879001,15,0.0601791739463806,0.9398208260536194,0.968929340839386,0.7238667237758637,0.9777742004394532
109,AAAAAAAAAADDTAAGMQAGONGN7QABYPQACZYACEY_192,4,2,3,129.68245867599944,15,0.0471634662151336,0.9528365337848664,0.9758325457572936,0.732225445508957,0.9805467224121094
110,AAAAAAAAAABC3AA24AANB7RRGKXCTI6BHKDBCUQ_192,4,2,3,413.7954000509999,15,0.7918045949935913,0.2081954050064086,0.3439716184139251,0.2233147954940796,0.1984638214111328
111,AAAAAAAAAAAAAAAAAMCUZUABGKTMQORJPKYADRY_192,4,2,2,389.1012343720013,15,0.1178721320629119,0.882127867937088,0.9369719552993776,0.6955176782608032,0.9658423614501952
112,AAAAAAAADCNJTCSYWAAPZXKX2YABYN6ADDHHBHA_192,4,2,3,486.1800089420012,15,0.0302058184146881,0.969794181585312,0.9846606540679932,0.7344518649578095,0.983083724975586
113,AAAAAAAAAAAAAAAAABOFC4AA2O5OQIXYNJ7E3VQ_192,4,2,2,134.3185544249991,15,0.714814795255661,0.285185204744339,0.4431575608253479,0.2353677034378051,0.4732649993896484
114,AAAAAAAAAAAAAAAAAAAFZMAAXQXCNLQAP3LES5Q_192,4,2,2,309.7841083149997,15,0.0549010360240936,0.9450989639759064,0.9717534899711608,0.7295956945419312,0.9789534759521484
115,AAAAAAAAAAA6F2W4UAABJXYMRQHFVE7DEOJNP5A_192,4,2,3,1006.6418915319992,15,0.0489713561534881,0.951028643846512,0.9748810160160064,0.7224891209602355,0.9799954986572266
