seed,binary codification,max layers,max convs per layer,layers,training secs,epochs,loss,iou,dice,dice crossentropy,accuracy
247,AAAAAAAAAKQO5AAIDQAP2UABYGABQD42RDXFIUA_192,4,2,3,117.4503820000682,15,0.0620739984512329,0.937926001548767,0.9679376542568208,0.7220237922668457,0.977087631225586
248,AAAAAAAABWTQ77UYRQAH2HQJ2SABQIUASJHDHFQ_192,4,2,3,4033.919510199921,15,0.029386476278305,0.970613523721695,0.985079243183136,0.7375612318515777,0.983051528930664
249,AAAAAAAAD6TIB2RLRQACLXKNSTZAEHRCEJDPGRQ_192,4,2,3,659.5894771001767,15,0.0457029163837432,0.9542970836162568,0.9765831768512726,0.7306430077552796,0.979541702270508
250,AAAAAAAAAWEOLAAKW6Z6C4ADCKAATJ7BFLQAATA_192,4,2,3,425.8145927998703,15,0.1488821744918823,0.8511178255081177,0.918918468952179,0.6664221620559693,0.9586900329589844
251,AAAAAAAAD6RSTAAOEAAHYVJQIQAAQDQACYQAHMQ_192,4,2,3,346.66737510007806,15,0.0439439618587493,0.9560560381412506,0.9775238037109376,0.7311748588085174,0.9811666107177734
252,AA44YADFUOH2RAAOGQACOE7RWYYBUA4JNZQABNI_192,4,2,4,877.900395100005,15,0.0450325381755828,0.9549674618244172,0.9769452440738678,0.7306207263469696,0.9800120544433594
253,ICGRIADV4ABQXOUHWOZW3MQV2CAALMVK6BLFLVA_192,4,2,4,117.6647599998396,15,0.0447689509391784,0.9552310490608216,0.9770925092697144,0.7327664482593537,0.9808419799804688
254,AAAAAAAABG5RRZTYBDOBC4ABA6AAXIQAPZ2AAUQ_192,4,2,3,205.0594010001514,15,0.0474004971981048,0.9525995028018952,0.9756777691841124,0.7280370318889617,0.980290756225586
255,AAAAAAAAAAAAAAAAAOYFZ5CQWSABUOWOFKX56RI_192,4,2,2,655.6885297000408,15,0.0389004600048065,0.9610995399951936,0.980143212080002,0.7352212333679199,0.9817510223388672
256,AAAAAAAABCUKXAA2G7GHZUOQOUABZBQACL6A6VQ_192,4,2,3,204.2938281998504,15,0.0504842567443847,0.9495157432556152,0.974084278345108,0.7246664500236512,0.979545669555664
257,AAAAAAAAA3TOJAA6EPJSGEAAKEJJYCQAOYTQ24A_192,4,2,3,558.8209824999794,15,0.5028824782371522,0.4971175217628479,0.6635345053672791,0.3408454489707946,0.7854334259033203
258,AAFVIABMVWZRRAANRAAPOMADZSZOTA4JFD2HCTA_192,4,2,4,137.23367159999907,15,0.0327726972103118,0.9672273027896882,0.9833354139328004,0.7361043643951416,0.9826023864746094
259,AAAAAAAAAAAAAAAAAAAE2MAAZQAB5GQACCIADRA_192,4,2,2,140.83417049981654,15,0.1777768838405609,0.8222231161594391,0.901819190979004,0.6741796576976776,0.9505277252197266
260,AAAAAAAAAAAAAAAAAAAE2MAAOZ4EEN6K6KQAHQQ_192,4,2,2,1639.6211878999602,15,0.1727245604991912,0.8272754395008087,0.9044263350963592,0.6657687318325043,0.9523407745361328
261,AAAAAAAAAAARRFWIVAAOKUAA2KAALJTGHJRE25Q_192,4,2,3,193.6137791001238,15,0.0438716900348663,0.9561283099651336,0.9775617563724518,0.7312976706027985,0.9812248992919922
262,AAAAAAAADC5IDAAIDNANI4AB2TUFZM4DBCPNQRA_192,4,2,3,344.2982350999955,15,0.0459767353534698,0.9540232646465302,0.9764545571804046,0.7296538543701172,0.9807947540283204
263,LVOEYTHHDW4QZAAEHAAHYNSPQKHAYOQANKQAHBI_192,4,2,4,672.1902119999286,15,0.7960478675365448,0.2039521324634552,0.338263611793518,0.1914484286308288,0.1971923828125
264,2MESYAC4MADSLAACQQAHAUADKWAAXMQAFCDDDAA_192,4,2,4,287.713531000074,15,0.0394316148757934,0.9605683851242064,0.9798747193813324,0.734476283788681,0.981640396118164
265,AAAAAAAABLRIJAAPSQAEJEADGYAAZZQAMYQAHUQ_192,4,2,3,159.237282600021,15,0.0286334228515625,0.9713665771484375,0.9854711329936982,0.7377725291252136,0.9832487487792968
266,AAAAAAAAAAAAAAAAAAAMZFGAYOAAIBSKC6OUA5I_192,4,2,2,153.1152360001579,15,0.0931242311000824,0.9068757688999176,0.9510458743572237,0.7078833091259003,0.970580596923828
267,AAAAAAAAAAAAAAAAAAAMIUADKAABUZUDVGGMW5Y_192,4,2,2,190.77770400000736,15,0.0403906285762786,0.9596093714237212,0.9793642246723177,0.7261239624023438,0.9813018798828124
268,CRFWYAA4QAASXAAPRAAB3VOF2UAAMJSZ73YAHRA_192,4,2,4,65.2554535001982,15,0.0741347074508667,0.9258652925491332,0.9614706337451936,0.7141657769680023,0.9758692169189452
269,AAAAAAAAAAAAAAAAAAAD3EABLQAAVBQABKARSRI_192,4,2,2,41.45442659989931,15,0.7929148840904235,0.2070851159095764,0.3426249802112579,0.2105903899669647,0.1991863250732422
270,AAAAAAAAAAAAAAAAAD3BZ4ADG2XH3IQAB3QACEY_192,4,2,2,244.10087979980744,15,0.0423337030410766,0.9576662969589234,0.9783624458312988,0.7281492817401886,0.9809398651123048
271,AAAAAAAABONPTGFGRQAFJ4KYOMAAIJQAOZIAHAQ_192,4,2,3,421.72506249998696,15,0.049961724281311,0.9500382757186888,0.9743547093868256,0.7287588655948639,0.979981918334961
272,AAAAAAAAA6RK3AA2TAAGJUADOKABRLQAPASUOFI_192,4,2,3,454.4244230000768,15,0.0334880435466766,0.9665119564533232,0.9829658150672912,0.7343334281444549,0.9824388122558594
273,AAAAAAAAAAAAAAAAAAAH3EABRRZMLLWZS6IAGNQ_192,4,2,2,180.4785198001191,15,0.060474807024002,0.939525192975998,0.9688001346588134,0.727926504611969,0.9794187927246094
274,AAAAAAAAAAAAAAAAAFIGDEAD6LRARP7YFB77CEI_192,4,2,2,379.628012200119,15,0.0318896853923797,0.9681103146076202,0.9837809658050536,0.7313042151927948,0.9826376342773436
275,AAAAAAAAAAAAAAAAANLSJ5KT6UAB7AWJOK3FBQQ_192,4,2,2,925.4614406998736,15,0.0625007510185241,0.937499248981476,0.9676790475845336,0.7182035851478576,0.9770955657958984
276,AAAAAAAAAABS3CTYSRDWC4AAIWJJ5DQAPJD4ODA_192,4,2,3,105.58612290001474,15,0.0446599984169006,0.9553400015830994,0.9771544396877287,0.7276469945907593,0.980989227294922
277,AAAAAAAAAAAAAAAAAAAGYMADGOAAYNQADCAAGMY_192,4,2,2,98.98893689992838,15,0.1305816733837127,0.8694183266162873,0.9295395302772522,0.6847978448867797,0.961158447265625
278,AAAAAAAABYTWTM4MXNC6BH7ROG5A3CVBEZXQKRY_192,4,2,3,1647.9996255000588,15,0.029561448097229,0.970438551902771,0.9849943685531616,0.7383996689319611,0.9829080200195311
279,AAAAAAAAAKMSH6CYDQAC3PYUXSAAFJ5KWCRBHQQ_192,4,2,3,251.94426369993016,15,0.1455421078205108,0.8544578921794891,0.9207676863670348,0.6700460755825043,0.9589859771728516
280,AAAAAAAADWHSR2E5QW252FK3KBTOJLXL52BNHMA_192,4,2,3,12622.023162700005,15,0.4574155652523041,0.5425844347476959,0.7021243417263031,0.3717352890968323,0.8197603607177735
281,AAAAAAAAAAAAAAAAAHCMZEADLQHGIKRK5ZQAHHA_192,4,2,2,523.6659148000181,15,0.793907026052475,0.206092973947525,0.3411795842647552,0.2308177828788757,0.1961640930175781
282,AA4VZADHHWQW3AA4VWK4JMQZXSZO7FQAOOJDA5I_192,4,2,4,2300.044877700042,15,0.0757839727401733,0.9242160272598268,0.9604994237422944,0.7214614176750183,0.9747863006591796
283,AAFWPFLMYADCVM4KSQAGCEAA2I3AVP7GG3QADEQ_192,4,2,4,624.7334179999307,15,0.0320734119415283,0.9679265880584716,0.9836958873271944,0.7344268786907197,0.9828134155273438
284,AAAAAAAAAAAAAAAAAFCHZUQFKMABZYSCV2LHHQA_192,4,2,2,266.0602766000666,15,0.0586457240581512,0.9413542759418488,0.9697376382350922,0.7244276356697082,0.97818359375
285,JUGX6B6A4AA3TMAOEGY4OMADWTYIXZQAHBQADAA_192,4,2,4,311.1541750000324,15,0.0402420032024383,0.9597579967975616,0.9794572734832764,0.7309713435173034,0.9818984985351562
286,AAAAAAAAAABOFAAIVQAFIUABTQAAFAQAB2YAH5A_192,4,2,3,73.81938400003128,15,0.050866641998291,0.949133358001709,0.9738672602176668,0.7285903441905975,0.979474868774414
287,AAKRIACPAABKNGMLUC2OOMYFPQ7OPK7KH3ZQKUI_192,4,2,4,123.26108109997584,15,0.102794005870819,0.8972059941291809,0.9458064770698548,0.7179223752021789,0.9818125152587892
288,AAAAAAAADCDKD6TYEFC7JXGURSABXMQABGIABRY_192,4,2,3,655.9825820000842,15,0.0762367117404937,0.9237632882595064,0.9602652168273926,0.7132232940196991,0.973721694946289
289,AAAAAAAAAAA2BAAJVTIP2UADQMAALATBPCSFARY_192,4,2,3,679.4315118000377,15,0.0601092135906219,0.939890786409378,0.96899071931839,0.7238273704051972,0.9779856872558592
290,ZQEAZQPNMABYTFVNWSI5JU6M3QXH3CQAF3YADRY_192,4,2,4,381.5180382002145,15,0.03498708486557,0.96501291513443,0.9821882116794586,0.7312153649330139,0.9826052856445312
291,5RJ4Z5TFUAAWJHXGRAAHGEAAK6AAMHTJPYARJNI_192,4,2,4,765.356065500062,15,0.0344424426555633,0.9655575573444366,0.9824659299850464,0.7360186958312989,0.9822771453857422
292,AAAAAAAAAAAAAAAAAC3W3VWXQGAA3IQAOZIAB5Q_192,4,2,2,700.0594751001336,15,0.0530319023132324,0.9469680976867676,0.9727327132225037,0.7233289229869843,0.9784236145019533
293,AAAAAAAAAZTKFLSGEAAGJU27YUABYATZMDGMJRA_192,4,2,3,432.0977671998553,15,0.0400167870521545,0.9599832129478456,0.9795737040042876,0.7341618001461029,0.9820562744140624
294,AAAAAAAAAAAAAAAAAAAMA76VGQAAVJ53HLYABDA_192,4,2,2,527.0707929998171,15,0.1126960599422454,0.8873039400577545,0.939971514940262,0.697201634645462,0.9661798858642578
295,AAAAAAAABOQ2LAAMGQAGKEAD2A4CMDXJCCAACTA_192,4,2,3,140.5624452000484,15,0.1197099518775939,0.880290048122406,0.9359254574775696,0.6884327328205109,0.9639469909667968
296,AAAAAAAAAAAAAAAAAFYO2UAAYYAATYSZOB27DNQ_192,4,2,2,1064.8629604000598,15,0.0277441012859344,0.9722558987140656,0.9859273159503936,0.7379263544082642,0.9834833526611328
297,IHGDYABFPC3LRCGM4UC5DMADCO7YLBWKBCIAHBI_192,4,2,4,131.57308520004153,15,0.0326243782043457,0.9673756217956544,0.9834130215644836,0.7371358239650726,0.982566909790039
298,AAAAAAAAAAAAAAAAAAAPD7DTOCIJVJRACZYABEY_192,4,2,2,665.6425950999837,15,0.1167928814888,0.8832071185111999,0.9376896405220032,0.6906764805316925,0.966052474975586
299,AAAAAAAAAAALTLQ2EU3WKUAA2EAAIMUBH2QADTA_192,4,2,3,137.40202730009332,15,0.7109089577198029,0.2890910422801971,0.4478059613704681,0.2330110692977905,0.4855263519287109
300,KELVYABBMADQFAAGWRA7C4OMORYK3LQAHGLFJAA_192,4,2,4,193.92610390018672,15,0.2066766464710235,0.7933233535289764,0.8836431586742401,0.6541033041477203,0.9455169677734376
301,AAAAAAAADKLWZAANTRZX35WQIGAAUARDSI2ABVI_192,4,2,3,2275.2610831909997,15,0.1478248655796051,0.8521751344203949,0.9196833229064941,0.6810826444625855,0.959356689453125
